player_node,team_node,player_name,team_name,team_name_at_time,team_name_history,group,leagues,minutes_domestic,games_domestic,wins_domestic,first_date,last_date,active_years,minutes_international,games_international,wins_international,minutes_total,games_total,wins_total,domestic_win_rate
player::betty,team::flashwolves,Betty,Flash Wolves,Flash Wolves,Flash Wolves,major,LMS,6920.966666666666,206,154.0,2017-01-21 00:00:00+00:00,2019-09-07 00:00:00+00:00,2017|2018|2019,2107.5166666666664,62.0,29.0,9028.483333333332,268.0,183.0,0.7475728155339806
player::madnesss,team::flashwolves,Madnesss,Flash Wolves,Flash Wolves,Flash Wolves,major,LMS,157.06666666666666,4,0.0,2017-06-10 00:00:00+00:00,2017-06-11 00:00:00+00:00,2017,0.0,0.0,0.0,157.06666666666666,4.0,0.0,0.0
player::moonblack,team::flashwolves,Moonblack,Flash Wolves,Flash Wolves,Flash Wolves,major,LMS,157.06666666666666,4,0.0,2017-06-10 00:00:00+00:00,2017-06-11 00:00:00+00:00,2017,0.0,0.0,0.0,157.06666666666666,4.0,0.0,0.0
player::hanabi-su-chia-hsiang,team::flashwolves,Hanabi (Su Chia-Hsiang),Flash Wolves,Flash Wolves,Flash Wolves,major,LMS,4100.049999999999,124,85.0,2018-01-25 00:00:00+00:00,2019-09-07 00:00:00+00:00,2018|2019,1301.35,39.0,20.0,5401.4,163.0,105.0,0.6854838709677419
player::moojin,team::flashwolves,Moojin,Flash Wolves,Flash Wolves,Flash Wolves,major,LMS,2010.2333333333331,64,59.0,2018-01-25 00:00:00+00:00,2018-09-15 00:00:00+00:00,2018,837.0666666666666,25.0,14.0,2847.3,89.0,73.0,0.921875
player::shiauc,team::flashwolves,ShiauC,Flash Wolves,Flash Wolves,Flash Wolves,major,LMS,2652.0666666666666,78,42.0,2018-02-23 00:00:00+00:00,2019-09-07 00:00:00+00:00,2018|2019,464.2833333333333,14.0,6.0,3116.35,92.0,48.0,0.5384615384615384
player::morning,team::flashwolves,Morning,Flash Wolves,Flash Wolves,Flash Wolves,major,LMS,163.0,4,1.0,2018-03-01 00:00:00+00:00,2018-07-12 00:00:00+00:00,2018,0.0,0.0,0.0,163.0,4.0,1.0,0.25
player::bugi,team::flashwolves,Bugi,Flash Wolves,Flash Wolves,Flash Wolves,major,LMS,1740.3833333333332,51,27.0,2019-01-18 00:00:00+00:00,2019-07-20 00:00:00+00:00,2019,464.2833333333333,14.0,6.0,2204.6666666666665,65.0,33.0,0.5294117647058824
player::rather,team::flashwolves,Rather,Flash Wolves,Flash Wolves,Flash Wolves,major,LMS,2170.116666666667,64,33.0,2019-01-18 00:00:00+00:00,2019-07-27 00:00:00+00:00,2019,464.2833333333333,14.0,6.0,2634.4,78.0,39.0,0.515625
player::enso,team::flashwolves,Enso,Flash Wolves,Flash Wolves,Flash Wolves,major,LMS,702.9,21,10.0,2019-03-08 00:00:00+00:00,2019-09-07 00:00:00+00:00,2019,0.0,0.0,0.0,702.9,21.0,10.0,0.47619047619047616
player::bush,team::flashwolves,Bush,Flash Wolves,Flash Wolves,Flash Wolves,major,LMS,273.1666666666667,8,4.0,2019-08-03 00:00:00+00:00,2019-09-07 00:00:00+00:00,2019,0.0,0.0,0.0,273.1666666666667,8.0,4.0,0.5
player::altec,team::flyquest,Altec,FlyQuest,FlyQuest,FlyQuest,major,LCS,1975.0833333333333,56,27.0,2017-01-21 00:00:00+00:00,2017-04-22 00:00:00+00:00,2017,0.0,0.0,0.0,1975.0833333333333,56.0,27.0,0.48214285714285715
player::balls,team::flyquest,Balls,FlyQuest,FlyQuest,FlyQuest,major,LCS,3792.45,107,48.0,2017-01-21 00:00:00+00:00,2017-09-09 00:00:00+00:00,2017,0.0,0.0,0.0,3792.45,107.0,48.0,0.4485981308411215
player::hai,team::flyquest,Hai,FlyQuest,FlyQuest,FlyQuest,major,LCS,3792.45,107,48.0,2017-01-21 00:00:00+00:00,2017-09-09 00:00:00+00:00,2017,0.0,0.0,0.0,3792.45,107.0,48.0,0.4485981308411215
player::lemonnation,team::flyquest,LemonNation,FlyQuest,FlyQuest,FlyQuest,major,LCS,3792.45,107,48.0,2017-01-21 00:00:00+00:00,2017-09-09 00:00:00+00:00,2017,0.0,0.0,0.0,3792.45,107.0,48.0,0.4485981308411215
player::moon-galen-holgate,team::flyquest,Moon (Galen Holgate),FlyQuest,FlyQuest,FlyQuest,major,LCS,3792.45,107,48.0,2017-01-21 00:00:00+00:00,2017-09-09 00:00:00+00:00,2017,0.0,0.0,0.0,3792.45,107.0,48.0,0.4485981308411215
player::wildturtle,team::flyquest,WildTurtle,FlyQuest,FlyQuest,FlyQuest,major,LCS,4994.3,141,56.0,2017-06-03 00:00:00+00:00,2019-09-06 00:00:00+00:00,2017|2018|2019,0.0,0.0,0.0,4994.3,141.0,56.0,0.3971631205673759
player::anda,team::flyquest,AnDa,FlyQuest,FlyQuest,FlyQuest,major,LCS,641.5666666666667,16,6.0,2018-01-20 00:00:00+00:00,2018-03-18 00:00:00+00:00,2018,0.0,0.0,0.0,641.5666666666667,16.0,6.0,0.375
player::flame,team::flyquest,Flame,FlyQuest,FlyQuest,FlyQuest,major,LCS,1474.15,41,16.0,2018-01-20 00:00:00+00:00,2018-08-26 00:00:00+00:00,2018,0.0,0.0,0.0,1474.15,41.0,16.0,0.3902439024390244
player::keane,team::flyquest,Keane,FlyQuest,FlyQuest,FlyQuest,major,LCS,998.2333333333332,29,12.0,2018-01-20 00:00:00+00:00,2018-08-26 00:00:00+00:00,2018,0.0,0.0,0.0,998.2333333333332,29.0,12.0,0.41379310344827586
player::stunt,team::flyquest,Stunt,FlyQuest,FlyQuest,FlyQuest,major,LCS,636.2,16,6.0,2018-01-20 00:00:00+00:00,2018-03-18 00:00:00+00:00,2018,0.0,0.0,0.0,636.2,16.0,6.0,0.375
player::shrimp,team::flyquest,Shrimp,FlyQuest,FlyQuest,FlyQuest,major,LCS,71.18333333333334,2,0.0,2018-02-03 00:00:00+00:00,2018-02-04 00:00:00+00:00,2018,0.0,0.0,0.0,71.18333333333334,2.0,0.0,0.0
player::fly-song-yong-jun,team::flyquest,Fly (Song Yong-jun),FlyQuest,FlyQuest,FlyQuest,major,LCS,475.9166666666667,12,4.0,2018-02-10 00:00:00+00:00,2018-03-18 00:00:00+00:00,2018,0.0,0.0,0.0,475.9166666666667,12.0,4.0,0.3333333333333333
player::jayj,team::flyquest,JayJ,FlyQuest,FlyQuest,FlyQuest,major,LCS,1857.55,54,23.0,2018-02-11 00:00:00+00:00,2019-06-16 00:00:00+00:00,2018|2019,0.0,0.0,0.0,1857.55,54.0,23.0,0.42592592592592593
player::kwon,team::flyquest,Kwon,FlyQuest,FlyQuest,FlyQuest,major,LCS,118.73333333333332,4,1.0,2018-06-16 00:00:00+00:00,2018-06-24 00:00:00+00:00,2018,0.0,0.0,0.0,118.73333333333332,4.0,1.0,0.25
player::santorin,team::flyquest,Santorin,FlyQuest,FlyQuest,FlyQuest,major,LCS,2428.4166666666665,71,28.0,2018-06-16 00:00:00+00:00,2019-09-06 00:00:00+00:00,2018|2019,0.0,0.0,0.0,2428.4166666666665,71.0,28.0,0.39436619718309857
player::pobelter,team::flyquest,Pobelter,FlyQuest,FlyQuest,FlyQuest,major,LCS,1702.7833333333333,49,19.0,2019-01-27 00:00:00+00:00,2019-09-06 00:00:00+00:00,2019,0.0,0.0,0.0,1702.7833333333333,49.0,19.0,0.3877551020408163
player::v1per,team::flyquest,V1per,FlyQuest,FlyQuest,FlyQuest,major,LCS,1702.7833333333333,49,19.0,2019-01-27 00:00:00+00:00,2019-09-06 00:00:00+00:00,2019,0.0,0.0,0.0,1702.7833333333333,49.0,19.0,0.3877551020408163
player::maxi,team::flyquest,Maxi,FlyQuest,FlyQuest,FlyQuest,major,LCS,35.766666666666666,1,1.0,2019-03-25 00:00:00+00:00,2019-03-25 00:00:00+00:00,2019,0.0,0.0,0.0,35.766666666666666,1.0,1.0,1.0
player::wadid,team::flyquest,Wadid,FlyQuest,FlyQuest,FlyQuest,major,LCS,564.45,16,5.0,2019-06-23 00:00:00+00:00,2019-09-06 00:00:00+00:00,2019,0.0,0.0,0.0,564.45,16.0,5.0,0.3125
player::febiven,team::fnatic,Febiven,Fnatic,Fnatic,Fnatic,major,LEC,4545.433333333333,127,78.0,2015-01-22 00:00:00+00:00,2016-09-04 00:00:00+00:00,2015|2016,777.9833333333333,22.0,11.0,5323.416666666667,149.0,89.0,0.6141732283464567
player::huni,team::fnatic,Huni,Fnatic,Fnatic,Fnatic,major,LEC,1900.0,53,42.0,2015-01-22 00:00:00+00:00,2015-08-23 00:00:00+00:00,2015,777.9833333333332,22.0,11.0,2677.983333333333,75.0,53.0,0.7924528301886793
player::reignover,team::fnatic,Reignover,Fnatic,Fnatic,Fnatic,major,LEC,1900.0,53,42.0,2015-01-22 00:00:00+00:00,2015-08-23 00:00:00+00:00,2015,777.9833333333332,22.0,11.0,2677.983333333333,75.0,53.0,0.7924528301886793
player::steeelback,team::fnatic,Steeelback,Fnatic,Fnatic,Fnatic,major,LEC,1009.4833333333332,28,19.0,2015-01-22 00:00:00+00:00,2015-04-19 00:00:00+00:00,2015,347.04999999999995,10.0,4.0,1356.5333333333333,38.0,23.0,0.6785714285714286
player::yellowstar,team::fnatic,YellOwStaR,Fnatic,Fnatic,Fnatic,major,LEC,3471.3166666666666,96,62.0,2015-01-22 00:00:00+00:00,2016-09-04 00:00:00+00:00,2015|2016,777.9833333333332,22.0,11.0,4249.3,118.0,73.0,0.6458333333333334
player::rekkles,team::fnatic,Rekkles,Fnatic,Fnatic,Fnatic,major,LEC,10037.233333333332,286,184.0,2015-05-28 00:00:00+00:00,2019-09-15 00:00:00+00:00,2015|2016|2017|2018|2019,2489.633333333333,72.0,40.0,12526.866666666669,358.0,224.0,0.6433566433566433
player::gamsu,team::fnatic,Gamsu,Fnatic,Fnatic,Fnatic,major,LEC,1978.8,55,31.0,2016-01-14 00:00:00+00:00,2016-07-09 00:00:00+00:00,2016,0.0,0.0,0.0,1978.8,55.0,31.0,0.5636363636363636
player::noxiak,team::fnatic,Noxiak,Fnatic,Fnatic,Fnatic,major,LEC,292.05,8,5.0,2016-01-14 00:00:00+00:00,2016-02-05 00:00:00+00:00,2016,0.0,0.0,0.0,292.05,8.0,5.0,0.625
player::spirit,team::fnatic,Spirit,Fnatic,Fnatic,Fnatic,major,LEC,2645.4333333333334,74,36.0,2016-01-14 00:00:00+00:00,2016-09-04 00:00:00+00:00,2016,0.0,0.0,0.0,2645.4333333333334,74.0,36.0,0.4864864864864865
player::klaj,team::fnatic,Klaj,Fnatic,Fnatic,Fnatic,major,LEC,782.0666666666666,23,11.0,2016-02-11 00:00:00+00:00,2016-04-16 00:00:00+00:00,2016,0.0,0.0,0.0,782.0666666666666,23.0,11.0,0.4782608695652174
player::kikis,team::fnatic,Kikis,Fnatic,Fnatic,Fnatic,major,LEC,601.85,17,5.0,2016-07-14 00:00:00+00:00,2016-09-04 00:00:00+00:00,2016,0.0,0.0,0.0,601.85,17.0,5.0,0.29411764705882354
player::werlyb,team::fnatic,Werlyb,Fnatic,Fnatic,Fnatic,major,LEC,64.78333333333333,2,0.0,2016-07-30 00:00:00+00:00,2016-07-31 00:00:00+00:00,2016,0.0,0.0,0.0,64.78333333333333,2.0,0.0,0.0
player::amazing-maurice-stuckenschneider,team::fnatic,Amazing (Maurice Stückenschneider),Fnatic,Fnatic,Fnatic,major,LEC,416.55,11,5.0,2017-01-19 00:00:00+00:00,2017-02-04 00:00:00+00:00,2017,0.0,0.0,0.0,416.55,11.0,5.0,0.45454545454545453
player::caps,team::fnatic,Caps,Fnatic,Fnatic,Fnatic,major,LEC,4915.716666666667,138,93.0,2017-01-19 00:00:00+00:00,2018-09-09 00:00:00+00:00,2017|2018,1726.1,50.0,28.0,6641.816666666667,188.0,121.0,0.6739130434782609
player::jesiz,team::fnatic,Jesiz,Fnatic,Fnatic,Fnatic,major,LEC,3190.983333333333,87,54.0,2017-01-19 00:00:00+00:00,2017-09-10 00:00:00+00:00,2017,684.55,19.0,11.0,3875.533333333333,106.0,65.0,0.6206896551724138
player::soaz,team::fnatic,sOAZ,Fnatic,Fnatic,Fnatic,major,LEC,4450.516666666667,123,82.0,2017-01-19 00:00:00+00:00,2018-09-09 00:00:00+00:00,2017|2018,838.4333333333334,24.0,14.0,5288.950000000001,147.0,96.0,0.6666666666666666
player::broxah,team::fnatic,Broxah,Fnatic,Fnatic,Fnatic,major,LEC,6503.633333333333,190,130.0,2017-02-10 00:00:00+00:00,2019-09-15 00:00:00+00:00,2017|2018|2019,2058.7000000000003,60.0,33.0,8562.333333333334,250.0,163.0,0.6842105263157895
player::hylissang,team::fnatic,Hylissang,Fnatic,Fnatic,Fnatic,major,LEC,3729.2,114,81.0,2018-01-19 00:00:00+00:00,2019-09-15 00:00:00+00:00,2018|2019,1374.15,41.0,22.0,5103.349999999999,155.0,103.0,0.7105263157894737
player::bwipo,team::fnatic,Bwipo,Fnatic,Fnatic,Fnatic,major,LEC,2855.35,91,63.0,2018-03-10 00:00:00+00:00,2019-09-15 00:00:00+00:00,2018|2019,858.3166666666667,26.0,15.0,3713.6666666666665,117.0,78.0,0.6923076923076923
player::nemesis,team::fnatic,Nemesis,Fnatic,Fnatic,Fnatic,major,LEC,2004.4666666666667,63,42.0,2019-01-18 00:00:00+00:00,2019-09-15 00:00:00+00:00,2019,332.6,10.0,5.0,2337.0666666666666,73.0,47.0,0.6666666666666666
player::magifelix,team::fnatic,MagiFelix,Fnatic,Fnatic,Fnatic,major,LEC,33.21666666666667,1,0.0,2019-07-19 00:00:00+00:00,2019-07-19 00:00:00+00:00,2019,0.0,0.0,0.0,33.21666666666667,1.0,0.0,0.0
player::khomzar,team::fpd,Khomzar,FPD,FPD,FPD,wildcard,LCL,239.28333333333333,8,3.0,2019-02-02 00:00:00+00:00,2019-03-06 00:00:00+00:00,2019,0.0,0.0,0.0,239.28333333333333,8.0,3.0,0.375
player::laatch,team::fpd,Laatch,FPD,FPD,FPD,wildcard,LCL,239.28333333333333,8,3.0,2019-02-02 00:00:00+00:00,2019-03-06 00:00:00+00:00,2019,0.0,0.0,0.0,239.28333333333333,8.0,3.0,0.375
player::rillyaviel,team::fpd,Rillyaviel,FPD,FPD,FPD,wildcard,LCL,239.28333333333333,8,3.0,2019-02-02 00:00:00+00:00,2019-03-06 00:00:00+00:00,2019,0.0,0.0,0.0,239.28333333333333,8.0,3.0,0.375
player::txct,team::fpd,txct,FPD,FPD,FPD,wildcard,LCL,239.28333333333333,8,3.0,2019-02-02 00:00:00+00:00,2019-03-06 00:00:00+00:00,2019,0.0,0.0,0.0,239.28333333333333,8.0,3.0,0.375
player::xonix,team::fpd,XoNix,FPD,FPD,FPD,wildcard,LCL,239.28333333333333,8,3.0,2019-02-02 00:00:00+00:00,2019-03-06 00:00:00+00:00,2019,0.0,0.0,0.0,239.28333333333333,8.0,3.0,0.375
player::job-man,team::fpi,Job man,FPI,FPI,FPI,wildcard,LCL,159.4,6,2.0,2019-02-02 00:00:00+00:00,2019-02-27 00:00:00+00:00,2019,0.0,0.0,0.0,159.4,6.0,2.0,0.3333333333333333
player::leo247,team::fpi,Leo247,FPI,FPI,FPI,wildcard,LCL,159.4,6,2.0,2019-02-02 00:00:00+00:00,2019-02-27 00:00:00+00:00,2019,0.0,0.0,0.0,159.4,6.0,2.0,0.3333333333333333
player::oleg-oleg-borisov,team::fpi,Oleg (Oleg Borisov),FPI,FPI,FPI,wildcard,LCL,159.4,6,2.0,2019-02-02 00:00:00+00:00,2019-02-27 00:00:00+00:00,2019,0.0,0.0,0.0,159.4,6.0,2.0,0.3333333333333333
player::teogen,team::fpi,Teogen,FPI,FPI,FPI,wildcard,LCL,159.4,6,2.0,2019-02-02 00:00:00+00:00,2019-02-27 00:00:00+00:00,2019,0.0,0.0,0.0,159.4,6.0,2.0,0.3333333333333333
player::valhalla,team::fpi,Valhalla,FPI,FPI,FPI,wildcard,LCL,159.4,6,2.0,2019-02-02 00:00:00+00:00,2019-02-27 00:00:00+00:00,2019,0.0,0.0,0.0,159.4,6.0,2.0,0.3333333333333333
player::darkerdar,team::fpo,Darkerdar,FPO,FPO,FPO,wildcard,LCL,20.78333333333333,1,0.0,2019-06-30 00:00:00+00:00,2019-06-30 00:00:00+00:00,2019,0.0,0.0,0.0,20.78333333333333,1.0,0.0,0.0
player::matiz,team::fpo,Matiz,FPO,FPO,FPO,wildcard,LCL,103.3,5,0.0,2019-06-30 00:00:00+00:00,2019-07-25 00:00:00+00:00,2019,0.0,0.0,0.0,103.3,5.0,0.0,0.0
player::op4uh,team::fpo,Op4uH,FPO,FPO,FPO,wildcard,LCL,130.29999999999998,6,0.0,2019-06-30 00:00:00+00:00,2019-07-25 00:00:00+00:00,2019,0.0,0.0,0.0,130.29999999999998,6.0,0.0,0.0
player::ryfon,team::fpo,Ryfon,FPO,FPO,FPO,wildcard,LCL,130.29999999999998,6,0.0,2019-06-30 00:00:00+00:00,2019-07-25 00:00:00+00:00,2019,0.0,0.0,0.0,130.29999999999998,6.0,0.0,0.0
player::totalbk,team::fpo,TotalBK,FPO,FPO,FPO,wildcard,LCL,130.29999999999998,6,0.0,2019-06-30 00:00:00+00:00,2019-07-25 00:00:00+00:00,2019,0.0,0.0,0.0,130.29999999999998,6.0,0.0,0.0
player::gvin,team::fpo,Gvin,FPO,FPO,FPO,wildcard,LCL,109.51666666666668,5,0.0,2019-07-07 00:00:00+00:00,2019-07-25 00:00:00+00:00,2019,0.0,0.0,0.0,109.51666666666668,5.0,0.0,0.0
player::f0llovvme,team::fpo,f0lloVVmE,FPO,FPO,FPO,wildcard,LCL,27.0,1,0.0,2019-07-11 00:00:00+00:00,2019-07-11 00:00:00+00:00,2019,0.0,0.0,0.0,27.0,1.0,0.0,0.0
player::laxey,team::fpp,Laxey,FPP,FPP,FPP,wildcard,LCL,157.75,6,1.0,2019-06-30 00:00:00+00:00,2019-07-25 00:00:00+00:00,2019,0.0,0.0,0.0,157.75,6.0,1.0,0.16666666666666666
player::nonamestar,team::fpp,NoNameStar,FPP,FPP,FPP,wildcard,LCL,137.56666666666666,5,1.0,2019-06-30 00:00:00+00:00,2019-07-14 00:00:00+00:00,2019,0.0,0.0,0.0,137.56666666666666,5.0,1.0,0.2
player::powder-andrey-fedorov,team::fpp,Powder (Andrey Fedorov),FPP,FPP,FPP,wildcard,LCL,157.75,6,1.0,2019-06-30 00:00:00+00:00,2019-07-25 00:00:00+00:00,2019,0.0,0.0,0.0,157.75,6.0,1.0,0.16666666666666666
player::rillyaviel,team::fpp,Rillyaviel,FPP,FPP,FPP,wildcard,LCL,157.75,6,1.0,2019-06-30 00:00:00+00:00,2019-07-25 00:00:00+00:00,2019,0.0,0.0,0.0,157.75,6.0,1.0,0.16666666666666666
player::shrek69,team::fpp,SHREK69,FPP,FPP,FPP,wildcard,LCL,157.75,6,1.0,2019-06-30 00:00:00+00:00,2019-07-25 00:00:00+00:00,2019,0.0,0.0,0.0,157.75,6.0,1.0,0.16666666666666666
player::negativve,team::fpp,Negativve,FPP,FPP,FPP,wildcard,LCL,20.183333333333334,1,0.0,2019-07-25 00:00:00+00:00,2019-07-25 00:00:00+00:00,2019,0.0,0.0,0.0,20.183333333333334,1.0,0.0,0.0
player::bing-feng-jin-wei,team::fpx,bing (Feng Jin-Wei),FPX,FPX,FPX,major,LPL,1050.15,31,13.0,2018-01-16 00:00:00+00:00,2018-03-12 00:00:00+00:00,2018,0.0,0.0,0.0,1050.15,31.0,13.0,0.41935483870967744
player::crisp,team::fpx,Crisp,FPX,FPX,FPX,major,LPL,5987.066666666667,182,110.0,2018-01-16 00:00:00+00:00,2019-09-06 00:00:00+00:00,2018|2019,562.6666666666666,18.0,14.0,6549.733333333334,200.0,124.0,0.6043956043956044
player::gimgoon,team::fpx,GimGoon,FPX,FPX,FPX,major,LPL,5987.066666666667,182,110.0,2018-01-16 00:00:00+00:00,2019-09-06 00:00:00+00:00,2018|2019,562.6666666666666,18.0,14.0,6549.733333333334,200.0,124.0,0.6043956043956044
player::lwx,team::fpx,Lwx,FPX,FPX,FPX,major,LPL,5987.066666666667,182,110.0,2018-01-16 00:00:00+00:00,2019-09-06 00:00:00+00:00,2018|2019,562.6666666666666,18.0,14.0,6549.733333333334,200.0,124.0,0.6043956043956044
player::pepper-hu-zhi-wei,team::fpx,Pepper (Hu Zhi-Wei),FPX,FPX,FPX,major,LPL,1562.8,45,21.0,2018-01-16 00:00:00+00:00,2018-04-08 00:00:00+00:00,2018,0.0,0.0,0.0,1562.8,45.0,21.0,0.4666666666666667
player::cool,team::fpx,Cool,FPX,FPX,FPX,major,LPL,2187.45,63,29.0,2018-03-19 00:00:00+00:00,2018-09-06 00:00:00+00:00,2018,0.0,0.0,0.0,2187.45,63.0,29.0,0.4603174603174603
player::xinyi,team::fpx,Xinyi,FPX,FPX,FPX,major,LPL,432.56666666666666,13,4.0,2018-06-15 00:00:00+00:00,2018-06-26 00:00:00+00:00,2018,0.0,0.0,0.0,432.56666666666666,13.0,4.0,0.3076923076923077
player::alex-chen-yu-ming,team::fpx,Alex (Chen Yu-Ming),FPX,FPX,FPX,major,LPL,1242.2333333333331,36,17.0,2018-07-01 00:00:00+00:00,2018-09-06 00:00:00+00:00,2018,0.0,0.0,0.0,1242.2333333333331,36.0,17.0,0.4722222222222222
player::doinb,team::fpx,Doinb,FPX,FPX,FPX,major,LPL,2749.4666666666667,88,68.0,2019-01-14 00:00:00+00:00,2019-09-06 00:00:00+00:00,2019,562.6666666666666,18.0,14.0,3312.133333333333,106.0,82.0,0.7727272727272727
player::tian,team::fpx,Tian,FPX,FPX,FPX,major,LPL,2749.4666666666667,88,68.0,2019-01-14 00:00:00+00:00,2019-09-06 00:00:00+00:00,2019,562.6666666666666,18.0,14.0,3312.133333333333,106.0,82.0,0.7727272727272727
player::aoi-haru,team::fpz,Aoi Haru,FPZ,FPZ,FPZ,wildcard,LCL,172.01666666666665,6,2.0,2019-02-03 00:00:00+00:00,2019-02-28 00:00:00+00:00,2019,0.0,0.0,0.0,172.01666666666665,6.0,2.0,0.3333333333333333
player::atrocez,team::fpz,Atrocez,FPZ,FPZ,FPZ,wildcard,LCL,172.01666666666665,6,2.0,2019-02-03 00:00:00+00:00,2019-02-28 00:00:00+00:00,2019,0.0,0.0,0.0,172.01666666666665,6.0,2.0,0.3333333333333333
player::bardberry,team::fpz,BardBerry,FPZ,FPZ,FPZ,wildcard,LCL,27.216666666666665,1,0.0,2019-02-03 00:00:00+00:00,2019-02-03 00:00:00+00:00,2019,0.0,0.0,0.0,27.216666666666665,1.0,0.0,0.0
player::mytheos,team::fpz,Mytheos,FPZ,FPZ,FPZ,wildcard,LCL,172.01666666666665,6,2.0,2019-02-03 00:00:00+00:00,2019-02-28 00:00:00+00:00,2019,0.0,0.0,0.0,172.01666666666665,6.0,2.0,0.3333333333333333
player::saviour,team::fpz,Saviour,FPZ,FPZ,FPZ,wildcard,LCL,172.01666666666665,6,2.0,2019-02-03 00:00:00+00:00,2019-02-28 00:00:00+00:00,2019,0.0,0.0,0.0,172.01666666666665,6.0,2.0,0.3333333333333333
player::mytaht,team::fpz,MYTAHT,FPZ,FPZ,FPZ,wildcard,LCL,58.23333333333333,2,1.0,2019-02-07 00:00:00+00:00,2019-02-07 00:00:00+00:00,2019,0.0,0.0,0.0,58.23333333333333,2.0,1.0,0.5
player::night-jeroen-segers,team::fpz,Night (Jeroen Segers),FPZ,FPZ,FPZ,wildcard,LCL,86.56666666666666,3,1.0,2019-02-14 00:00:00+00:00,2019-02-28 00:00:00+00:00,2019,0.0,0.0,0.0,86.56666666666666,3.0,1.0,0.3333333333333333
player::chunkyfresh,team::fsn,Chunkyfresh,FSN,FSN,FSN,major,LCS,65.18333333333334,2,2.0,2014-11-23 00:00:00+00:00,2014-11-23 00:00:00+00:00,2015,0.0,0.0,0.0,65.18333333333334,2.0,2.0,1.0
player::huhi,team::fsn,huhi,FSN,FSN,FSN,major,LCS,558.8,14,8.0,2014-11-23 00:00:00+00:00,2014-12-14 00:00:00+00:00,2015,0.0,0.0,0.0,558.8,14.0,8.0,0.5714285714285714
player::maknoon,team::fsn,MakNooN,FSN,FSN,FSN,major,LCS,558.8,14,8.0,2014-11-23 00:00:00+00:00,2014-12-14 00:00:00+00:00,2015,0.0,0.0,0.0,558.8,14.0,8.0,0.5714285714285714
player::nientonsoh,team::fsn,Nientonsoh,FSN,FSN,FSN,major,LCS,558.8,14,8.0,2014-11-23 00:00:00+00:00,2014-12-14 00:00:00+00:00,2015,0.0,0.0,0.0,558.8,14.0,8.0,0.5714285714285714
player::nintendudex,team::fsn,NintendudeX,FSN,FSN,FSN,major,LCS,558.8,14,8.0,2014-11-23 00:00:00+00:00,2014-12-14 00:00:00+00:00,2015,0.0,0.0,0.0,558.8,14.0,8.0,0.5714285714285714
player::gleebglarbu,team::fsn,Gleebglarbu,FSN,FSN,FSN,major,LCS,493.6166666666667,12,6.0,2014-12-12 00:00:00+00:00,2014-12-14 00:00:00+00:00,2015,0.0,0.0,0.0,493.6166666666667,12.0,6.0,0.5
player::emperor-kim-jin-hyun,team::g2,Emperor (Kim Jin-hyun),G2,G2,G2,major,LEC,861.1166666666667,26,21.0,2016-01-14 00:00:00+00:00,2016-04-17 00:00:00+00:00,2016,357.0833333333333,11.0,2.0,1218.2,37.0,23.0,0.8076923076923077
player::hybrid-glenn-doornenbal,team::g2,Hybrid (Glenn Doornenbal),G2,G2,G2,major,LEC,861.1166666666667,26,21.0,2016-01-14 00:00:00+00:00,2016-04-17 00:00:00+00:00,2016,357.0833333333333,11.0,2.0,1218.2,37.0,23.0,0.8076923076923077
player::kikis,team::g2,Kikis,G2,G2,G2,major,LEC,1104.7833333333333,33,28.0,2016-01-14 00:00:00+00:00,2016-06-10 00:00:00+00:00,2016,357.0833333333333,11.0,2.0,1461.8666666666666,44.0,30.0,0.8484848484848485
player::perkz,team::g2,Perkz,G2,G2,G2,major,LEC,9091.25,262,186.0,2016-01-14 00:00:00+00:00,2019-09-08 00:00:00+00:00,2016|2017|2018|2019,3428.4,101.0,50.0,12519.65,363.0,236.0,0.7099236641221374
player::trick,team::g2,Trick,G2,G2,G2,major,LEC,5448.466666666666,152,113.0,2016-01-14 00:00:00+00:00,2017-09-03 00:00:00+00:00,2016|2017,1496.8666666666666,41.0,14.0,6945.333333333333,193.0,127.0,0.743421052631579
player::mithy,team::g2,Mithy,G2,G2,G2,major,LEC,4704.716666666666,129,94.0,2016-06-02 00:00:00+00:00,2017-09-03 00:00:00+00:00,2016|2017,1139.7833333333333,30.0,12.0,5844.5,159.0,106.0,0.7286821705426356
player::zven,team::g2,Zven,G2,G2,G2,major,LEC,4704.716666666666,129,94.0,2016-06-02 00:00:00+00:00,2017-09-03 00:00:00+00:00,2016|2017,1139.7833333333333,30.0,12.0,5844.5,159.0,106.0,0.7286821705426356
player::expect,team::g2,Expect,G2,G2,G2,major,LEC,4343.683333333333,119,85.0,2016-06-09 00:00:00+00:00,2017-09-03 00:00:00+00:00,2016|2017,1139.7833333333333,30.0,12.0,5483.466666666667,149.0,97.0,0.7142857142857143
player::blanc-jin-seong-min,team::g2,Blanc (Jin Seong-min),G2,G2,G2,major,LEC,117.36666666666667,3,2.0,2017-06-02 00:00:00+00:00,2017-06-02 00:00:00+00:00,2017,0.0,0.0,0.0,117.36666666666667,3.0,2.0,0.6666666666666666
player::loulex,team::g2,loulex,G2,G2,G2,major,LEC,117.36666666666667,3,2.0,2017-06-02 00:00:00+00:00,2017-06-02 00:00:00+00:00,2017,0.0,0.0,0.0,117.36666666666667,3.0,2.0,0.6666666666666666
